id,period,timestamp,minute,second,possession,duration,match_id,play_pattern_id,play_pattern_name,team_name,player_id,player_name,position_id,position_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,ps,x,y,outcome_name,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,end_z,shot_key_pass_id
6a5cd76d-afb2-41f9-9b52-6b3057bc8ce4,1,15:59.3,15,59,29,0.839311,3857284,2,From Corner,Germany,3167,Antonio Rüdiger,3,Right Center Back,120,44.9,37,Head,87,Open Play,FALSE,110.5,50.6,notgoal,0.026021937,93,Normal,,0.9,c5d338d3-3bc1-4092-b09e-57d8d26cacae
c1f3f4fa-e68f-4f62-a3af-02cf248a0afb,1,19:49.8,19,49,36,0.592131,3857284,1,Regular Play,Germany,5579,Joshua Kimmich,9,Right Defensive Midfield,116.1,37.9,40,Right Foot,87,Open Play,FALSE,96.9,39.6,notgoal,0.05193508,93,Normal,TRUE,1.9,
f25fc55b-59ec-4c70-a4bf-c0408a1ce2ca,1,25:53.9,25,53,45,0.159651,3857284,4,From Throw In,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,102.6,31.4,40,Right Foot,87,Open Play,FALSE,99.7,29.6,notgoal,0.042519,93,Normal,,,6dea4361-f58b-49d5-8e4b-345ea3344eaa
98fee0b3-68ce-444e-9a95-5c80ccb4b8f6,1,27:31.1,27,31,46,0.905755,3857284,4,From Throw In,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,118.6,40.9,40,Right Foot,87,Open Play,FALSE,94.4,42.8,notgoal,0.041637745,93,Normal,TRUE,0.5,953b359e-02bf-4800-a193-465bd6a0cfd1
54011f60-1faa-4e7a-ad8b-b0a23f8f2999,1,28:39.7,28,39,51,0.261551,3857284,4,From Throw In,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,113.3,37.8,40,Right Foot,87,Open Play,FALSE,105.3,36.8,notgoal,0.12241382,93,Normal,TRUE,,
7fe8742f-c6ed-4adb-b001-31355d51be81,1,32:35.9,32,35,56,0.517676,3857284,5,Other,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,120,39.1,40,Right Foot,88,Penalty,FALSE,108,40,goal,0.7835,93,Normal,,0.9,
c20837e2-b9c1-4f13-81c5-d2bc873be02a,1,37:32.2,37,32,67,0.068945,3857284,1,Regular Play,Germany,8400,Serge Gnabry,17,Right Wing,95.5,47.8,38,Left Foot,87,Open Play,FALSE,93.1,48.2,notgoal,0.028658802,93,Normal,,,dd830e3d-6b96-4911-9510-9fb932f5ab92
68d0971d-d5af-4bd6-8b3c-94317bc4d32f,1,37:47.9,37,47,67,0.059939,3857284,1,Regular Play,Germany,39565,Jamal Musiala,21,Left Wing,109.3,29.3,40,Right Foot,87,Open Play,FALSE,108.5,28.3,notgoal,0.03933018,93,Normal,,,b20b8f21-fc57-4d1b-933a-9fe20ebbfa5f
a3a56b19-fbae-4237-aa99-f412c90e5fa7,1,40:38.0,40,37,69,0.035834,3857284,3,From Free Kick,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,118.3,36.9,40,Right Foot,87,Open Play,FALSE,93.3,39,notgoal,0.031919174,93,Normal,,0.5,a775917c-b85b-46fe-aec7-cd1c982ab9bc
2dbaa532-cb0f-44ea-95bc-577a6e90154d,1,41:05.1,41,5,74,0.861988,3857284,1,Regular Play,Germany,5579,Joshua Kimmich,9,Right Defensive Midfield,120,39.8,40,Right Foot,87,Open Play,FALSE,97,42.2,notgoal,0.05113006,93,Normal,TRUE,6.5,103bdc44-8a32-49a9-bca1-f45276f2822e
8ebf7bc3-921d-4483-8228-bd86ef74b705,1,44:29.2,44,29,80,0.682786,3857284,4,From Throw In,Germany,39565,Jamal Musiala,21,Left Wing,120,38.4,40,Right Foot,87,Open Play,FALSE,101.9,45.1,notgoal,0.06614002,93,Normal,,5.6,c083d05b-408c-490e-be8b-34f72ccf4a2e
2f527b6f-aee1-47e2-adec-ca9b4dee06b6,1,48:33.4,48,33,85,0.81815,3857284,4,From Throw In,Germany,5579,Joshua Kimmich,9,Right Defensive Midfield,118.8,37.9,38,Left Foot,87,Open Play,FALSE,100.3,40.5,notgoal,0.047906045,91,Half Volley,TRUE,0.2,
2ff6b6b3-6258-4611-819a-74aefa3aece3,1,48:35.7,48,35,85,0.421807,3857284,4,From Throw In,Germany,8400,Serge Gnabry,17,Right Wing,117.7,42.8,38,Left Foot,87,Open Play,FALSE,114.3,29.9,notgoal,0.21508263,93,Normal,TRUE,,
27717d2a-5065-472d-93d8-52ddb6c74be3,1,50:29.0,50,28,86,1.095538,3857284,3,From Free Kick,Japan,30628,Daizen Maeda,23,Center Forward,120,46.8,37,Head,87,Open Play,FALSE,111,34.3,notgoal,0.07710243,93,Normal,,1,b5752640-dc72-4738-99c8-37f8221c4e1f
cdd91c4c-b03d-4cd6-9449-d027bf340b4a,2,01:35.0,46,34,90,0.521731,3857284,3,From Free Kick,Germany,8400,Serge Gnabry,17,Right Wing,120,44.2,40,Right Foot,87,Open Play,FALSE,108.3,57.9,notgoal,0.013327111,93,Normal,,3,56c4d77d-bb2a-401b-b6e8-b6bbf5321a77
6c24aaf5-9476-4a0f-9328-68970cd405ae,2,04:41.2,49,41,97,0.034676,3857284,1,Regular Play,Japan,9411,Daichi Kamada,21,Left Wing,105.1,46.8,40,Right Foot,87,Open Play,FALSE,103.3,47.4,notgoal,0.06444196,93,Normal,TRUE,,6d836e6a-100e-4dc9-9de1-b980cf66558f
fd704368-4336-43a6-9dc9-e76af9fd63e3,2,05:46.1,50,46,99,0.541457,3857284,1,Regular Play,Germany,39565,Jamal Musiala,21,Left Wing,120,39.9,40,Right Foot,87,Open Play,FALSE,107.2,41,notgoal,0.15860753,93,Normal,,5,8657e214-145d-4409-ac33-26b5039c5bc5
1444ff8e-87e7-4fe4-9d5f-cddb7f087007,2,12:06.5,57,6,112,0.473391,3857284,1,Regular Play,Japan,8949,Takuma Asano,23,Center Forward,120,50,37,Head,87,Open Play,FALSE,114.7,49.4,notgoal,0.06737846,93,Normal,,2.8,63408570-c15b-407d-8222-6b082e4bbbe9
c344b186-8f57-4eae-a186-8fc73b8b9ec9,2,14:14.0,59,14,114,0.714763,3857284,3,From Free Kick,Germany,10287,İlkay Gündoğan,11,Left Defensive Midfield,120,44.2,40,Right Foot,87,Open Play,FALSE,103,40,notgoal,0.10696415,93,Normal,,0.2,dc4bda0c-37f5-4cee-b8ec-438b019a971b
8ea6b23c-4a04-4f31-ae5a-7d0cababb10e,2,15:18.2,60,18,117,1.753445,3857284,1,Regular Play,Japan,8949,Takuma Asano,23,Center Forward,120,49.9,38,Left Foot,87,Open Play,FALSE,106.4,25.8,notgoal,0.06586899,93,Normal,,4.5,1ec510a6-eabc-4e67-9404-26907efdf5a8
d9a6fe75-ff09-44ae-ba7d-c064e450277b,2,20:30.1,65,30,128,0.09922,3857284,4,From Throw In,Japan,8949,Takuma Asano,23,Center Forward,107.7,27.5,38,Left Foot,87,Open Play,FALSE,106.9,26.5,notgoal,0.029970925,93,Normal,,,710f1584-e12d-490c-bc71-005655d2ca04
f1a792f3-7d5e-4176-a07c-05f6874ec660,2,21:02.6,66,2,129,0.546156,3857284,2,From Corner,Japan,29595,Ko Itakura,3,Right Center Back,116.3,42.9,37,Head,87,Open Play,FALSE,112.6,51.3,notgoal,0.034016185,93,Normal,,,7f42c6d2-e86e-4c0d-bd27-0b94a5a54bf5
3c56e4da-b9b2-4889-bc85-d82e0c2cc031,2,22:51.3,67,51,130,0.090769,3857284,4,From Throw In,Japan,8949,Takuma Asano,23,Center Forward,113.1,50.1,40,Right Foot,87,Open Play,FALSE,112.5,51.1,notgoal,0.0360808,93,Normal,,,969abe5e-07a4-45d1-8f4f-d42f436584a3
b2a21b90-0ced-415a-a960-904b01256092,2,24:46.5,69,46,134,0.216143,3857284,1,Regular Play,Germany,8804,Jonas Hofmann,17,Right Wing,114.4,45.4,40,Right Foot,87,Open Play,FALSE,111.1,48.5,notgoal,0.32657883,91,Half Volley,TRUE,0.3,7f10ed1b-53dd-44dc-85c4-b79800968bf0
c06a6d3e-3821-440c-8bc5-0b9196b1149f,2,24:51.9,69,51,134,0.822517,3857284,1,Regular Play,Germany,8400,Serge Gnabry,21,Left Wing,118.3,41.7,38,Left Foot,87,Open Play,FALSE,103.3,57.9,notgoal,0.02483029,93,Normal,,0.9,e768c51e-c440-40c4-bea4-f02cc1fae7d3
d89ba244-d1b3-4704-b44b-4c2022d56eba,2,25:02.8,70,2,134,0.544359,3857284,1,Regular Play,Germany,8400,Serge Gnabry,21,Left Wing,119.6,43,37,Head,87,Open Play,FALSE,112.2,43.5,notgoal,0.11167552,93,Normal,,0.9,afdb2cc4-e16c-4472-ac56-90d51343da7b
0b5aa5c3-f333-4d67-8f40-069454843d2e,2,25:04.7,70,4,134,0.223579,3857284,1,Regular Play,Germany,8400,Serge Gnabry,21,Left Wing,119,45.5,40,Right Foot,87,Open Play,FALSE,117.7,49.5,notgoal,0.0550312,93,Normal,TRUE,0.2,
0dce31b6-08dc-453f-a057-c5128281e5c5,2,27:39.5,72,39,138,0.066621,3857284,3,From Free Kick,Japan,23527,Junya Ito,17,Right Wing,118.9,39.6,40,Right Foot,87,Open Play,FALSE,109.2,36.3,notgoal,0.06845111,91,Half Volley,,1.2,0b3dfc39-9c50-4f38-ad0c-d94823cedb73
e935ae95-20bb-4a72-8e24-6ded86aaef28,2,27:40.9,72,40,138,0.570916,3857284,3,From Free Kick,Japan,3530,Hiroki Sakai,7,Right Wing Back,120,44.9,40,Right Foot,87,Open Play,FALSE,113.4,46.3,notgoal,0.28772855,91,Half Volley,TRUE,5.4,
3267ad78-4acb-41c1-8d91-7a50cfb84fd3,2,29:45.0,74,45,141,0.540449,3857284,4,From Throw In,Japan,8776,Takumi Minamino,21,Left Wing,118.1,36.4,38,Left Foot,87,Open Play,FALSE,112.8,24.4,notgoal,0.013784891,93,Normal,TRUE,0.2,
34f10fcb-d5a4-4ffc-8ace-75c4a8e0cd31,2,29:46.3,74,46,141,0.474796,3857284,4,From Throw In,Japan,8361,Ritsu Doan,17,Right Wing,120,38.8,38,Left Foot,87,Open Play,FALSE,112.1,41.5,goal,0.4777511,93,Normal,TRUE,1.3,
8281fe44-07ee-479f-9b04-730cc2933fbf,2,34:46.6,79,46,145,0.880874,3857284,2,From Corner,Germany,3167,Antonio Rüdiger,3,Right Center Back,120,42.6,37,Head,87,Open Play,FALSE,115.5,39.4,notgoal,0.18550046,93,Normal,,5.3,ef1ddf92-2cae-479d-9b3b-7bac895bd275
f525e449-2db7-42c7-828f-9b2e1b1d0973,2,37:42.5,82,42,151,0.528993,3857284,3,From Free Kick,Japan,8949,Takuma Asano,23,Center Forward,120,42.2,40,Right Foot,87,Open Play,FALSE,117.7,50.2,goal,0.02668418,93,Normal,,2.3,bef0afa0-10d2-46a0-9e0e-974ff445f1d0
55b4efd0-aeed-4faa-809d-f25b2def922e,2,44:16.2,89,16,162,1.007976,3857284,4,From Throw In,Germany,8546,Niclas Füllkrug,24,Left Center Forward,120,46.2,37,Head,87,Open Play,FALSE,106.9,41,notgoal,0.031593546,93,Normal,,0.8,e6654b26-739f-47c7-8217-94ff29d30bb3
c8699b0f-08da-41af-8731-6e747b1e85f2,2,48:50.5,93,50,169,1.313128,3857284,4,From Throw In,Germany,3167,Antonio Rüdiger,3,Right Center Back,120,29.9,40,Right Foot,87,Open Play,FALSE,86.2,37.2,notgoal,0.017847534,93,Normal,,0.5,2a2369e8-01db-4be3-89f6-1a9234e14dfa
66db29b6-02e8-42c4-ada2-354d89df4575,2,49:42.9,94,42,171,0.796787,3857284,3,From Free Kick,Germany,6324,Leon Goretzka,11,Left Defensive Midfield,120,34.4,40,Right Foot,87,Open Play,FALSE,100.3,40.9,notgoal,0.088851534,91,Half Volley,TRUE,0.5,6c828522-d2b5-4497-9645-539fa7f581ab
5b2d53ea-1b12-4860-92dd-c77bfd33d4a3,2,52:17.0,97,16,176,0.069238,3857284,3,From Free Kick,Germany,6322,Niklas Süle,2,Right Back,117.3,33.4,40,Right Foot,87,Open Play,FALSE,116.5,31.6,notgoal,0.07610536,95,Volley,,,
1f579270-496e-40d5-954d-b9f6c575daf5,1,00:45.3,0,45,3,0.066384,3857285,1,Regular Play,Senegal,20611,Boulaye Dia,23,Center Forward,107.6,27.6,38,Left Foot,87,Open Play,FALSE,107,27.1,notgoal,0.034865376,91,Half Volley,,,7dbdcec3-4a5e-4b06-8ec8-b82f9feb67d5
c0978290-0e66-4acf-aa35-2599358fe60f,1,03:55.8,3,55,6,0.073655,3857285,4,From Throw In,Netherlands,3264,Vincent Janssen,22,Right Center Forward,104.3,34.6,38,Left Foot,87,Open Play,FALSE,103.2,34.3,notgoal,0.12169348,93,Normal,TRUE,,
b925a2df-a747-4049-ba0f-08571a718fb3,1,08:48.7,8,48,13,1.170185,3857285,1,Regular Play,Senegal,2941,Ismaïla Sarr,21,Left Wing,120,41,38,Left Foot,87,Open Play,FALSE,97.5,44.1,notgoal,0.059537582,93,Normal,,4.2,180f2b5f-3b39-4c6a-8842-2e31f09f8aa2
03bc5ea5-eaf7-4ee5-aa5c-82eb39551452,1,16:18.0,16,18,31,0.588258,3857285,4,From Throw In,Netherlands,3311,Daley Blind,8,Left Wing Back,120,34.3,37,Head,87,Open Play,FALSE,112.8,32.9,notgoal,0.04866169,93,Normal,,0.9,b18c00b2-8965-4d70-8019-5ceabe7b710f
fdfab493-445c-4460-9ac5-7b4aaba2bcbd,1,18:51.6,18,51,35,0.170498,3857285,4,From Throw In,Netherlands,3264,Vincent Janssen,22,Right Center Forward,99.3,44,38,Left Foot,87,Open Play,FALSE,98.3,44.3,notgoal,0.03382374,93,Normal,,,fd35410a-1e1f-4012-8a9b-56447b9bb426
ea60b4cb-2000-455d-9a59-f8108e2e428c,1,24:39.3,24,39,47,0.384256,3857285,3,From Free Kick,Senegal,2941,Ismaïla Sarr,21,Left Wing,111.4,34.9,40,Right Foot,87,Open Play,FALSE,102.7,25.9,notgoal,0.034923773,93,Normal,,,e5e53fc5-cc84-4a46-b39e-8b7bb5bcf873
c9bb0ab0-5085-4f55-b2f8-5a6e899a4c1e,1,26:38.6,26,38,52,1.14867,3857285,2,From Corner,Netherlands,3669,Virgil van Dijk,4,Center Back,120,51.1,37,Head,87,Open Play,FALSE,109.4,38,notgoal,0.045367446,93,Normal,,1.6,a7af17fb-ed78-4782-bb47-69b128dcf0e3
309ec0bf-70b9-4522-b11b-4abe131368a1,1,28:20.4,28,20,54,0.065473,3857285,3,From Free Kick,Senegal,3436,Idrissa Gana Gueye,19,Center Attacking Midfield,101.6,48.1,40,Right Foot,87,Open Play,FALSE,100.9,48.4,notgoal,0.025139945,93,Normal,,,9d008e6b-d86d-41cc-b5ea-0e04953daf64
d214487d-ed3f-483e-bc75-4cb29d718488,1,28:35.9,28,35,54,0.935149,3857285,3,From Free Kick,Senegal,20758,Krépin Diatta,17,Right Wing,120,47.9,38,Left Foot,87,Open Play,FALSE,100,56.6,notgoal,0.03131155,93,Normal,,0.2,a7650363-9c62-42eb-bc76-01415a99d205
8f08f937-4460-4a3a-9b10-7d11cdea61bd,1,32:51.3,32,51,60,1.330547,3857285,4,From Throw In,Senegal,3404,Youssouf Sabaly,2,Right Back,114.8,39.9,40,Right Foot,87,Open Play,FALSE,84.7,54,notgoal,0.006818112,93,Normal,,0.3,4602a6cd-f3dd-4e65-96d5-8ce5f163f895
1206137b-c14e-46a4-9a3f-4714e93798c4,1,39:17.7,39,17,75,0.955625,3857285,1,Regular Play,Netherlands,7745,Steven Berghuis,9,Right Defensive Midfield,120,40.4,38,Left Foot,87,Open Play,FALSE,97.2,47.3,notgoal,0.030127633,95,Volley,,3.8,06a2cc2a-970d-41f8-9622-aca64d42fce0
e7e80f93-6d9a-49f5-9f8e-3d657cac0d64,2,07:40.1,52,40,98,0.680184,3857285,2,From Corner,Netherlands,3669,Virgil van Dijk,4,Center Back,120,40.7,37,Head,87,Open Play,FALSE,111.1,40.2,notgoal,0.06871433,93,Normal,,4.5,4d8e4a1d-1013-4dec-88b1-b1f1f077df29
638637e3-a24c-4f70-9db5-db8e1610e13f,2,08:58.7,53,58,100,0.222053,3857285,4,From Throw In,Senegal,3404,Youssouf Sabaly,2,Right Back,102.9,54.1,40,Right Foot,87,Open Play,FALSE,96.9,57.9,notgoal,0.011074076,93,Normal,,,
719856a5-217d-47e5-8414-17732efb627d,2,12:53.5,57,53,108,0.845421,3857285,1,Regular Play,Senegal,20758,Krépin Diatta,17,Right Wing,120,57.6,40,Right Foot,87,Open Play,FALSE,115.2,50.5,notgoal,0.058196757,91,Half Volley,TRUE,,b4bebf02-8b57-4f20-869f-e5352c686479
dbe3b046-c180-4023-a741-19762acb5aa3,2,14:09.5,59,9,109,0.341534,3857285,7,From Goal Kick,Netherlands,7745,Steven Berghuis,9,Right Defensive Midfield,103.9,36.2,38,Left Foot,87,Open Play,FALSE,95.3,32.8,notgoal,0.038496487,93,Normal,,,88daca85-fb4c-496b-b81b-36a251dc46d3
5724c49f-78f1-4e20-b10e-de9d519fe734,2,19:40.5,64,40,115,0.558677,3857285,3,From Free Kick,Senegal,20611,Boulaye Dia,23,Center Forward,119.2,44.2,40,Right Foot,87,Open Play,FALSE,107.6,56.5,notgoal,0.04221427,93,Normal,TRUE,0.3,4ac3099f-9278-442d-a31b-4e9a5958f355
2291e459-c212-42d9-a2d9-b508253f06f9,2,27:34.1,72,34,125,0.464476,3857285,1,Regular Play,Senegal,3436,Idrissa Gana Gueye,15,Left Center Midfield,118.8,39.8,40,Right Foot,87,Open Play,FALSE,103.3,40.4,notgoal,0.06520781,91,Half Volley,,1.8,e5968791-d5d7-4ba2-a209-bff25fa33d46
fbd026bc-73f1-4a17-804c-5356d8ef1008,2,29:59.9,74,59,131,1.103057,3857285,1,Regular Play,Senegal,88123,Cheikh Ahmadou Bamba Mbacke Dieng,23,Center Forward,120,35.7,38,Left Foot,87,Open Play,FALSE,104.3,31.7,notgoal,0.07416881,91,Half Volley,TRUE,4.4,8b9a1835-f4b0-48a8-9da1-17f5a359e434
b430492f-24ae-450e-9875-9be78f686048,2,36:24.7,81,24,142,0.985939,3857285,1,Regular Play,Senegal,2941,Ismaïla Sarr,21,Left Wing,120,42.2,37,Head,87,Open Play,FALSE,111.3,40.6,notgoal,0.06430619,93,Normal,,4.9,accd23d4-58a0-4ef4-b8ae-923506e112fd
bd780a7f-764f-48f4-9123-ee54cc2ee39c,2,38:50.8,83,50,149,1.028595,3857285,1,Regular Play,Netherlands,20750,Cody Mathès Gakpo,22,Right Center Forward,120,36.4,37,Head,87,Open Play,FALSE,112.3,39,goal,0.28603274,93,Normal,,1.9,50fab211-f03b-44fb-80b3-ba4e9e43232f
b2a6573d-2a9a-4f54-a67e-a908cb0824b4,2,40:51.6,85,51,151,1.084811,3857285,4,From Throw In,Senegal,21026,Pape Gueye,13,Right Center Midfield,118.7,43.7,38,Left Foot,87,Open Play,FALSE,93.8,56.8,notgoal,0.008650101,93,Normal,,0.3,eb084aae-2fa7-4df9-95a0-55e83ecefe39
290d4d7b-9f48-4ed5-9384-ab4b65ac276a,2,46:00.5,91,0,161,1.466381,3857285,1,Regular Play,Senegal,32915,Ismail Jakobs,6,Left Back,120,42.9,38,Left Foot,87,Open Play,FALSE,91,27.5,notgoal,0.014392905,91,Half Volley,TRUE,6,
6cb6ed34-8b02-47a1-9f43-925e971645c5,2,47:55.1,92,55,166,1.383159,3857285,4,From Throw In,Senegal,88123,Cheikh Ahmadou Bamba Mbacke Dieng,23,Center Forward,120,36.7,37,Head,87,Open Play,FALSE,112.8,35.7,notgoal,0.16068545,93,Normal,,6.4,4357bac8-d9f0-49da-b577-2049ec3175cd
411e11a1-10a0-4fb5-842c-4b115df49259,2,53:16.1,98,16,176,0.806881,3857285,1,Regular Play,Netherlands,2988,Memphis Depay,23,Center Forward,114.6,40.9,38,Left Foot,87,Open Play,FALSE,101.2,50.1,notgoal,0.102816984,93,Normal,,0.2,c1735065-915c-407c-988f-400eb9db49b0
d7211b43-7e10-454b-98b7-1a35756c8d7e,2,53:18.3,98,18,176,0.616563,3857285,1,Regular Play,Netherlands,4318,Davy Klaassen,20,Left Attacking Midfield,120,38,38,Left Foot,87,Open Play,FALSE,109.5,34.8,goal,0.34814927,93,Normal,TRUE,2,
2f13c48d-8457-43c9-a0c8-d73492e9fa59,1,15:49.5,15,49,25,0.594371,3857286,5,Other,Ecuador,28559,Enner Remberto Valencia Lastra,22,Right Center Forward,120,43.4,40,Right Foot,88,Penalty,FALSE,108.1,40.1,goal,0.7835,93,Normal,,0.2,
cd69e8e9-3325-402f-8188-df545b49f000,1,28:07.8,28,7,43,0.957356,3857286,4,From Throw In,Ecuador,12803,Romario Andrés Ibarra Mina,16,Left Midfield,120,48,40,Right Foot,87,Open Play,FALSE,96.5,46.4,notgoal,0.057691004,93,Normal,,7.3,
4018daa4-e355-4bd7-8941-931040928dfc,1,30:44.9,30,44,49,0.626872,3857286,1,Regular Play,Ecuador,28559,Enner Remberto Valencia Lastra,22,Right Center Forward,120,36.5,37,Head,87,Open Play,FALSE,109.6,38,goal,0.08878088,93,Normal,,0.6,65746b80-3231-4778-9484-dd76814d08f2
a83997b4-449c-4d8d-9142-c3ef4be2daca,1,32:40.3,32,40,50,0.62443,3857286,9,From Kick Off,Qatar,124494,Abdelkarim Hassan Al Haj Fadlalla,5,Left Center Back,120,37.1,38,Left Foot,87,Open Play,FALSE,88.4,22.4,notgoal,0.00621732,93,Normal,,6.9,77b78bc7-834c-40a8-b858-ea60fe2bf1dd
ab9c8360-a54f-44de-9022-ab3c98e5d248,1,49:51.9,49,51,73,0.575175,3857286,3,From Free Kick,Qatar,124495,Almoez Ali Zainalabiddin Abdulla,22,Right Center Forward,120,32.3,37,Head,87,Open Play,FALSE,113,43.7,notgoal,0.21267414,93,Normal,,1.6,41661aa4-4282-4a84-a845-e50907c0eb39
9299403e-adb1-4486-bfd8-232f6403851c,2,06:26.7,51,26,90,1.043432,3857286,1,Regular Play,Ecuador,37737,Angelo Smit Preciado Quiñónez,2,Right Back,120,38.8,40,Right Foot,87,Open Play,FALSE,91.7,61.5,notgoal,0.006609914,93,Normal,,7.5,af63a379-32c8-45cd-b488-97729a8bf304
35b6cbe5-678d-4d49-86bc-3cbdfb327802,2,09:46.5,54,46,95,0.580855,3857286,1,Regular Play,Ecuador,12803,Romario Andrés Ibarra Mina,16,Left Midfield,113.8,39.2,40,Right Foot,87,Open Play,FALSE,101.9,32.3,notgoal,0.07894745,93,Normal,,1.5,5fd417e0-fe33-4c27-9b76-0d4e3d00e866
264a869b-6793-450f-941e-a3718379cb7d,2,16:23.2,61,23,103,0.687738,3857286,4,From Throw In,Qatar,124506,Pedro Miguel Correia,7,Right Wing Back,120,34.2,37,Head,87,Open Play,FALSE,106.5,47.5,notgoal,0.030855335,93,Normal,,1,ea0fdc11-4155-45b5-9acb-e4d625975e30
2a37a39d-0b65-4d3c-a3a6-15c1f3af5e96,2,29:36.1,74,36,123,0.753485,3857286,4,From Throw In,Qatar,40784,Akram Hassan Afif,24,Left Center Forward,120,39.5,40,Right Foot,87,Open Play,FALSE,92.1,23.1,notgoal,0.009109482,93,Normal,,5.9,87d9977c-22c5-4965-bd1f-946c6bd03fb0
0b940fef-b9a4-4567-8da6-b6d22558a84f,2,40:28.0,85,28,140,0.569608,3857286,7,From Goal Kick,Qatar,124901,Mohammed Muntari,22,Right Center Forward,120,42,40,Right Foot,87,Open Play,FALSE,100.2,55.2,notgoal,0.045332674,91,Half Volley,TRUE,3.8,ca1a67e8-10d2-43b4-b6d2-c89a119ca9b1
80f80eff-f144-40c6-870b-097272583d50,2,49:26.5,94,26,156,0.816401,3857286,2,From Corner,Ecuador,348757,Kevin José Rodríguez Cortez,23,Center Forward,120,30.2,37,Head,87,Open Play,FALSE,112.3,37.4,notgoal,0.13848205,93,Normal,,2,aa4ab3a3-9b77-43dc-a603-f5637131902b
3c84a4b3-b02b-4f0b-b921-10d087114dfd,1,12:38.9,12,38,29,1.0495,3857287,4,From Throw In,Uruguay,5255,Matías Vecino Falero,15,Left Center Midfield,117.3,36.7,37,Head,87,Open Play,FALSE,109.5,28.6,notgoal,0.052239094,93,Normal,,0.5,ee025923-52fc-43ad-8080-86597fc22dd1
9e2e1494-86ce-4f92-8581-f3f827130c98,1,18:46.0,18,45,46,0.886212,3857287,7,From Goal Kick,Uruguay,6773,Federico Santiago Valverde Dipetta,13,Right Center Midfield,120,43.8,38,Left Foot,87,Open Play,FALSE,103.9,35.4,notgoal,0.05187739,91,Half Volley,,3.9,714eb56e-d236-4110-99ea-bc850f9ea4d3
5e1be5fe-f1a1-49c8-8f5d-5cfffc1e3a1b,1,33:36.1,33,36,68,0.238528,3857287,4,From Throw In,South Korea,29966,Ui-Jo Hwang,23,Center Forward,120,38.2,40,Right Foot,87,Open Play,FALSE,108.9,42.7,notgoal,0.323128,93,Normal,TRUE,4.2,e95a5000-7f44-482b-88e4-4e2f74d8a1b8
28d5992e-58d8-49e0-9e45-195e8abe9ace,1,38:40.5,38,40,75,0.913769,3857287,4,From Throw In,South Korea,23763,In-Beom Hwang,9,Right Defensive Midfield,120,36.5,40,Right Foot,87,Open Play,FALSE,89.7,57.6,notgoal,0.007071261,93,Normal,,4.3,2dc7b52d-9ff4-4320-95f4-ec748093143d
73308497-19d1-4f91-90e8-71337c25166d,1,42:50.8,42,50,81,0.633348,3857287,2,From Corner,Uruguay,5249,Diego Roberto Godín Leal,3,Right Center Back,120,36,37,Head,87,Open Play,FALSE,110,40.4,notgoal,0.054689027,93,Normal,,1,bbbcdb71-9859-4910-8e0c-2f2d64eb4580
d4fb1619-e5ae-46a4-822f-004be15fe57d,1,45:10.0,45,10,83,2.055432,3857287,3,From Free Kick,Uruguay,5259,José María Giménez de Vargas,5,Left Center Back,120,50.1,37,Head,87,Open Play,FALSE,103.5,35.9,notgoal,0.046385217,93,Normal,,1.3,469c278b-6930-4728-85ea-1b96261e8320
298445e1-b0a7-4e00-917b-63db4e85bfd8,2,07:07.4,52,7,96,0.640167,3857287,2,From Corner,South Korea,43565,Min Jae Kim,3,Right Center Back,116.9,38.6,70,Other,87,Open Play,FALSE,111.5,46.1,notgoal,0.046898182,93,Normal,,,419cd676-117f-417f-a554-0e8c6aca60d8
5ac23aeb-fcf5-440c-bbeb-c5a143d7ae22,2,09:21.3,54,21,99,0.063826,3857287,3,From Free Kick,Uruguay,5260,Rodrigo Bentancur Colmán,10,Center Defensive Midfield,103.9,38.5,40,Right Foot,87,Open Play,FALSE,101.3,38.3,notgoal,0.052523207,93,Normal,,,de7efa84-95a8-46bd-94f8-9d8b5cbe94f5
2a2b1e94-423a-4f98-bd10-6cf4ec259901,2,23:09.0,68,9,123,3.482943,3857287,1,Regular Play,Uruguay,6773,Federico Santiago Valverde Dipetta,9,Right Defensive Midfield,109,78.9,40,Right Foot,87,Open Play,FALSE,90.5,27.4,notgoal,0.014167523,91,Half Volley,TRUE,,
46066d96-2837-4050-bf69-0c1a250f262c,2,23:37.1,68,37,124,0.123126,3857287,4,From Throw In,Uruguay,4319,Edinson Roberto Cavani Gómez,22,Right Center Forward,107.6,47,40,Right Foot,87,Open Play,FALSE,106.6,47.5,notgoal,0.03804607,93,Normal,,,b4642ac8-0ba4-4d48-9905-bbd7ca27ae8a
1d47c57c-2554-4d29-a3a9-1265f686d99d,2,29:42.4,74,42,128,0.053274,3857287,7,From Goal Kick,South Korea,22740,Kang-In Lee,17,Right Wing,95.6,53.5,38,Left Foot,87,Open Play,FALSE,94.5,54.2,notgoal,0.023162797,93,Normal,,,57db1e25-05df-4eda-a9d3-4fbcac227365
